segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
37,185.0,190.0,2.0,4.0,5.0,61.367881774902344,62.9739990234375,22.63273263888889,0.31875,0.2,0.125,1.0,0.49999999995625,0.225,0.3836230769230769,0.4094661949626177,0.03155519035947712,235.9546964013612,0.2541509781789521,0.3373135384546478,0.428377684901279,0.36883692306161053,0.4094661949626177,0.2884345916027308,BURST-DOMINATED,Moderate
38,190.0,195.0,0.0,3.6000000000000085,5.0,75.03093719482422,95.69041137695314,22.97617013888889,0.15527777777777793,0.3600000000000009,0.25,0.1,0.024305555548803953,0.5,0.2519005962691603,0.37605182124921105,0.03719568436819172,483.95309350827443,0.267033190268793,0.31715488437602135,0.3327090755713033,0.25907712332282945,0.37605182124921105,0.31873690571242397,SPARSE-EXTREME,Moderate
39,195.0,200.0,3.0,5.0,50.60000000000031,113.23394012451172,116.02986602783203,33.216090277777774,0.19781093544137082,0.16666666666666669,0.8433333333333385,0.13833992094861575,0.599999999958,0.22166666666666665,0.1613637574947419,0.4787873675889842,0.048333385212418305,1694.2742242661418,0.33856309432866905,0.2550224011702644,0.44109755249850635,0.3359924605670559,0.4787873675889842,0.2835900789324436,SPARSE-EXTREME,Moderate
40,200.0,205.0,0.0,1.0,60.2800000000004,97.3363037109375,137.4917724609375,9.525520833333335,0.275,0.1,1.0,0.14100862641008532,0.08749999991249999,0.42999999999999994,0.16821365934584406,0.3300540600156072,0.015559295070806101,1484.4732054312533,0.22701198026411998,0.2621791918016609,0.2990391003837458,0.23158909777312817,0.3300540600156072,0.26838820916434575,SPARSE-EXTREME,Low
41,205.0,210.0,1.0,1.0,1.7600000000000051,72.04550170898438,105.217431640625,12.903201388888885,0.32229090909090835,0.1,0.08800000000000026,1.0,0.99999999965,0.235,0.3820289855072465,0.40041462926581084,0.0179250114379085,1038.3801379075287,0.32597152640025145,0.41944510864052725,0.5211022600284928,0.5468586955296739,0.40041462926581084,0.3613222447197324,LOW-COMPLEXITY,High
42,210.0,215.0,2.0,3.0,50.36000000000031,73.92980194091797,140.1875427246094,18.599538194444445,0.27402369605507004,0.15,1.0,0.13701350277998328,0.6666666665888888,0.11249999999999999,0.34837748958790127,0.36979345446459705,0.026534950708061004,1208.7202941095397,0.3271134096158679,0.30238795795848705,0.41287865917560673,0.3772215801824815,0.36979345446459705,0.29599749534143216,SPARSE-EXTREME,Moderate
43,215.0,220.0,1.0,2.0,43.040000000000276,131.3162078857422,133.79989929199218,17.357868055555556,0.2616171003717471,0.2,1.0,0.21840148698884615,0.543749999890625,0.162,0.19173326416314668,0.48983568616415063,0.02563025585511983,2363.2457545451043,0.35116876193529495,0.23505959489374226,0.431889196744058,0.30453247921066273,0.48983568616415063,0.2735466679115021,SPARSE-EXTREME,Moderate
44,220.0,225.0,1.0,2.0,2.0,108.41625213623047,109.31960754394531,11.830309027777778,0.365,0.2,0.1,1.0,0.456249999934375,0.23666666666666666,0.10116153846153847,0.4237501214010719,0.018099148420479303,1509.2567737704258,0.27190292128462584,0.21230631088709997,0.3866034173145766,0.2728692948488261,0.4237501214010719,0.23966602378804422,BURST-DOMINATED,Moderate
45,225.0,230.0,2.0,4.0,9.280000000000015,48.34611511230469,49.76630783081055,20.013493055555557,0.21755862068965506,0.2,0.23200000000000037,0.8189655172413779,0.47812499996171876,0.24,0.6591051102282295,0.46011820657562086,0.026943764569716772,229.00064553908317,0.3128240443741453,0.45981541044325047,0.4948344428095441,0.4490752830550704,0.46011820657562086,0.3734402920607423,HEAVY-TAIL-RISK,Moderate
46,230.0,235.0,2.0,5.0,6.760000000000005,49.114776611328125,57.36256637573243,24.59921180555555,0.2757789940828401,0.25,0.16900000000000012,0.1183431952662721,0.434999999965,0.2845,0.14368730697529208,0.42307446225929896,0.0303622181372549,169.28565843549097,0.3086045141236086,0.24695022852873955,0.3672010894938473,0.29493119208033763,0.42307446225929896,0.2697321188661199,BURST-DOMINATED,Moderate
