segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
34,170.8707,175.9090666666667,2.0,3.0,3.75,31.502826690673828,32.04947853088379,11.992590525793652,0.3182291666666666,0.15,0.09375,0.42666666666666664,0.6666666665888888,0.1875,0.3790476190476191,0.5423660016831245,0.01443299775542933,149.08292821574418,0.41804118517019345,0.3462919642734643,0.49189013270801674,0.4126726190203968,0.5423660016831245,0.3493227814692643,LOW-COMPLEXITY,Moderate
35,175.9090666666667,180.94743333333335,0.0,1.0,1.0,13.718940734863281,38.266130447387695,0.8689408344356261,0.0325,0.1,0.05,0.2,0.0,0.15,0.04571428571428573,0.2791318498444421,0.0021288330339851998,40.15870239276366,0.2541036362123041,0.08101071428571428,0.15308855757041978,0.06621428571428571,0.2791318498444421,0.15520699365183127,LOW-COMPLEXITY,Low
36,180.94743333333335,185.95243333333335,0.0,0.0,0.0,34.59226989746094,36.54282150268555,1.3253472222222222,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.40758012651445497,0.002386174428104575,64.13062044488753,0.2700207271053162,0.0,0.21064536224931435,0.0,0.40758012651445497,0.10684120871130437,LOW-COMPLEXITY,Low
37,185.95243333333335,190.9908,0.0,0.0,0.0,22.60234832763672,22.8277587890625,1.3449556327160492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44011327139655165,0.0029850581243299787,31.300173462919208,0.3020642275100938,0.0,0.22233391201980235,0.0,0.44011327139655165,0.11882066511283984,LOW-COMPLEXITY,Low
38,190.9908,196.02916666666667,0.0,0.0,1.0,19.220251083374023,19.582841873168945,1.637101107804233,0.0075,0.0,0.05,1.0,0.0,0.0,1.0,0.4829383081673466,0.00490759558067054,23.36239550625597,0.3468182517990604,0.435,0.4356515832824439,0.3,0.4829383081673466,0.35515260300654883,HEAVY-TAIL-RISK,Moderate
39,196.02916666666667,201.06753333333333,0.0,0.0,1.0,12.27099323272705,16.318689346313477,0.23304535934744272,0.0075,0.0,0.05,0.1,0.0,0.0,0.06137217545637992,0.4676241767633698,0.0013600212461527819,11.058161576941043,0.38992210482013184,0.026696896323525267,0.22322510922830885,0.018411652636913977,0.4676241767633698,0.16538962276758856,LOW-COMPLEXITY,Low
40,201.06753333333333,206.07253333333335,0.0,2.0,3.0,20.597209930419922,45.393373870849636,0.41630208333333335,0.07250000000000001,0.2,0.15,0.1,0.0,0.15,0.06000000000000001,0.35606959241874586,0.0021512765522875817,58.3077186834759,0.3272845964233659,0.08722500000000001,0.18385358668241905,0.07050000000000001,0.35606959241874586,0.18547365544584316,BURST-DOMINATED,Low
41,206.07253333333335,211.11090000000002,0.0,0.0,1.0,46.842403411865234,64.19795036315918,1.638406635802469,0.0075,0.0,0.05,0.2,0.0,0.0,0.027999999972000006,0.3631532107720614,0.0021571040067261474,274.1114154518562,0.2758015176985948,0.012179999987820003,0.1951263735536696,0.008399999991600002,0.3631532107720614,0.1196066868958664,LOW-COMPLEXITY,Low
42,211.11090000000002,216.14926666666668,0.0,0.0,0.0,134.715087890625,176.3970489501953,0.570426173941799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3408500757438648,0.0013793785068039561,1106.8768963569223,0.22695348239266386,0.0,0.20173954747893286,0.0,0.3408500757438648,0.09887306387799223,LOW-COMPLEXITY,Low
43,216.14926666666668,221.18763333333334,0.0,0.0,0.0,170.08136749267578,171.15040588378906,1.4538414902998236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46633123312898767,0.004201005788117715,1521.3909997795415,0.3152672406936714,0.0,0.25812654936817503,0.0,0.46633123312898767,0.13139510434345003,LOW-COMPLEXITY,Low
