segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
52,260.0,265.0,0.0,4.0,52.60000000000031,68.99235534667969,114.16769104003906,16.343854166666667,0.3,0.4,1.0,0.18631178707224225,0.043749999989062496,0.5,0.3791040422802549,0.38348865556418027,0.0253985829248366,817.584857131156,0.3267626068009674,0.3755508833901883,0.3484892649039705,0.3040437126802483,0.38348865556418027,0.37134598856786655,SPARSE-EXTREME,Moderate
53,265.0,270.0,0.0,7.0,9.0,46.42479705810547,119.55787811279296,17.491979166666667,0.29964285714285716,0.7,0.45,0.8777777777777779,0.04999999999285714,0.5,0.373188750969744,0.34323531422371784,0.023158124319172115,1291.8543593049944,0.3285953274799704,0.37396210667071367,0.32482387721856065,0.3044566252884232,0.34323531422371784,0.3731555048560135,SPARSE-EXTREME,Moderate
54,270.0,275.0,0.0,1.0,1.7600000000000051,49.19471740722656,57.289397430419925,12.960826388888888,0.03820000000000004,0.1,0.08800000000000026,0.11363636363636331,0.0,0.15,0.07494539163649995,0.37897010662585723,0.014544180555555555,420.53548681837765,0.2503165452311821,0.09372624536187749,0.25125474948232085,0.07498361749094998,0.37897010662585723,0.167096717023414,LOW-COMPLEXITY,Low
55,275.0,280.0,0.0,1.0,1.0,48.35601806640625,54.726122283935545,9.321350694444444,0.0325,0.1,0.05,0.2,0.0,0.15,0.04571428571428573,0.39074970611011334,0.012568237064270155,467.52956971368576,0.25828714431481714,0.08101071428571428,0.2541980755248515,0.06621428571428571,0.39074970611011334,0.1647826149207211,LOW-COMPLEXITY,Low
56,280.0,285.0,1.0,1.0,2.0,44.92588806152344,102.03614654541016,9.802027777777779,0.39,0.1,0.1,1.0,0.9124999997375001,0.2583333333333333,0.3866666666666667,0.4222674917953128,0.013204655228758171,604.4410061016198,0.42120543376004055,0.41718958329198963,0.4910348377347318,0.5257916665747917,0.4222674917953128,0.39948137047168153,LOW-COMPLEXITY,Moderate
57,285.0,290.0,1.0,1.0,59.76000000000039,101.7225112915039,113.48903961181641,12.402149305555557,0.18336680053547516,0.1,1.0,0.1489290495314582,0.99999999965,0.235,0.17129997656167795,0.3586006760280636,0.01972387336601307,1514.3303664715788,0.21492999318697584,0.32777798974920486,0.4782597089731766,0.48363999284600334,0.3586006760280636,0.2696507222113355,SPARSE-EXTREME,Moderate
58,290.0,295.0,2.0,10.0,11.0,116.90008544921875,136.057568359375,31.80548263888889,0.2971590909090909,0.5,0.275,0.4818181818181818,0.2349999999895,0.5616666666666666,0.4114126325940212,0.4528063580513596,0.046353775462962966,2863.9164974926603,0.3482240350583129,0.44485616184341215,0.44740073471531583,0.40225712310786466,0.4528063580513596,0.4196292467224469,SPARSE-EXTREME,Moderate
59,295.0,300.0,7.0,9.0,10.0,138.78500366210938,140.88128662109375,43.19937500000001,0.4373015873015873,0.1285714285714286,0.07142857142857142,0.63,0.7583333333052469,0.14390109890109892,0.3685423128046079,0.3955576362902662,0.07234602369281043,2819.755594674057,0.23547304276827147,0.33839310386777866,0.48129285024933544,0.42634474511360343,0.3955576362902662,0.27855623154480247,LOW-COMPLEXITY,Moderate
60,300.0,305.0,3.0,3.0,4.0,150.32705688476562,156.5354431152344,29.24102083333333,0.44333333333333336,0.1,0.06666666666666667,1.0,0.9708333332263889,0.19045454545454543,0.37142857142857144,0.4423892631769535,0.05187762894880175,3746.9668256339205,0.2978230751049076,0.39208790582731207,0.5404037241840075,0.5178793289668984,0.4423892631769535,0.3307834473005401,LOW-COMPLEXITY,High
61,305.0,310.0,1.0,2.0,3.0,125.2205810546875,126.38555755615235,15.28789236111111,0.2891666666666667,0.2,0.15,1.0,0.543749999890625,0.162,0.41704782608695656,0.39132924410451025,0.020529852941176464,2123.3292741038636,0.2290076907457586,0.3330714293305995,0.44753437920418027,0.3721268477878057,0.39132924410451025,0.2763657409812583,BURST-DOMINATED,Moderate
